geo_id,police_stations,fire_stations,public_schools,parks,commercial_establishments,number_of_police_killings,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1400000US17031530300,1,5,26,4,29.0,0.0,5.0,274.0,534.0,122.0,3.0,20.0,346.0,1.0,96.0,176.0,0.0,8.0,0.0,6.0,2.0,1.0,1.0,105.0,80.0,,0.0,,0.0,30.0,0.0,202.0,2.0,1.0,17.0,99.0,11.0,2.0,563.0,78.0
1400000US17031530400,1,4,21,4,21.0,0.0,2.0,120.0,287.0,55.0,1.0,11.0,146.0,0.0,18.0,51.0,0.0,10.0,0.0,12.0,0.0,2.0,0.0,57.0,39.0,,0.0,,0.0,18.0,0.0,100.0,0.0,0.0,12.0,41.0,7.0,1.0,220.0,53.0
1400000US17031530501,1,3,22,4,29.0,1.0,10.0,321.0,760.0,240.0,1.0,22.0,489.0,2.0,62.0,126.0,0.0,8.0,0.0,41.0,2.0,3.0,1.0,121.0,208.0,,0.0,,0.0,39.0,0.0,336.0,28.0,0.0,25.0,130.0,16.0,2.0,381.0,150.0
1400000US17031530502,0,4,18,2,8.0,0.0,0.0,76.0,184.0,65.0,1.0,3.0,130.0,2.0,15.0,49.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,36.0,28.0,,0.0,,1.0,12.0,0.0,75.0,0.0,0.0,4.0,36.0,0.0,0.0,117.0,54.0
1400000US17031530503,0,3,15,2,26.0,2.0,6.0,268.0,693.0,170.0,1.0,14.0,466.0,0.0,56.0,135.0,0.0,12.0,0.0,22.0,1.0,2.0,1.0,121.0,102.0,,0.0,,1.0,32.0,0.0,305.0,0.0,0.0,19.0,96.0,8.0,3.0,442.0,129.0
1400000US17031530600,1,4,18,3,15.0,0.0,6.0,201.0,569.0,101.0,2.0,5.0,308.0,0.0,59.0,91.0,0.0,13.0,0.0,22.0,1.0,2.0,4.0,61.0,161.0,,0.0,,0.0,27.0,0.0,252.0,8.0,0.0,18.0,72.0,7.0,3.0,283.0,79.0
1400000US17031540101,0,1,6,2,15.0,0.0,8.0,401.0,998.0,137.0,0.0,22.0,451.0,3.0,109.0,82.0,0.0,16.0,0.0,18.0,0.0,2.0,0.0,125.0,93.0,,0.0,,2.0,46.0,1.0,290.0,0.0,0.0,18.0,112.0,17.0,3.0,376.0,128.0
1400000US17031540102,1,3,14,2,16.0,1.0,3.0,346.0,771.0,113.0,1.0,9.0,386.0,0.0,127.0,87.0,0.0,14.0,0.0,29.0,1.0,0.0,3.0,103.0,106.0,,0.0,,1.0,33.0,0.0,298.0,0.0,0.0,8.0,89.0,13.0,3.0,336.0,124.0
1400000US17031550100,0,2,4,2,67.0,0.0,7.0,202.0,496.0,141.0,1.0,10.0,297.0,1.0,43.0,130.0,0.0,1.0,0.0,9.0,2.0,3.0,2.0,55.0,37.0,,1.0,,2.0,35.0,0.0,171.0,0.0,0.0,12.0,43.0,11.0,5.0,372.0,40.0
1400000US17031550200,0,2,4,1,22.0,0.0,1.0,61.0,126.0,46.0,0.0,2.0,104.0,0.0,13.0,52.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,27.0,12.0,,0.0,,0.0,11.0,0.0,58.0,0.0,0.0,2.0,7.0,3.0,2.0,178.0,4.0
1400000US17031560100,0,2,21,4,26.0,0.0,2.0,36.0,85.0,27.0,0.0,8.0,56.0,0.0,11.0,30.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,22.0,17.0,,0.0,,1.0,4.0,0.0,29.0,4.0,0.0,2.0,7.0,2.0,0.0,79.0,7.0
1400000US17031560200,0,1,15,3,10.0,0.0,2.0,56.0,129.0,69.0,0.0,1.0,112.0,0.0,13.0,30.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,24.0,69.0,,0.0,,0.0,5.0,0.0,55.0,5.0,0.0,2.0,27.0,0.0,0.0,129.0,11.0
1400000US17031560300,0,3,16,3,26.0,0.0,1.0,29.0,76.0,81.0,0.0,5.0,122.0,0.0,9.0,39.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,49.0,30.0,,0.0,,0.0,9.0,0.0,37.0,41.0,0.0,0.0,19.0,0.0,0.0,126.0,10.0
1400000US17031560400,0,3,21,5,26.0,0.0,2.0,49.0,92.0,67.0,0.0,2.0,96.0,1.0,26.0,64.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,43.0,33.0,,0.0,,0.0,5.0,0.0,24.0,144.0,0.0,1.0,30.0,0.0,1.0,165.0,4.0
1400000US17031560700,0,3,18,2,61.0,0.0,4.0,69.0,163.0,73.0,0.0,1.0,138.0,2.0,20.0,70.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,42.0,22.0,,0.0,,0.0,12.0,0.0,52.0,0.0,0.0,3.0,27.0,4.0,0.0,212.0,15.0
1400000US17031560800,0,2,9,3,87.0,1.0,2.0,64.0,127.0,61.0,0.0,5.0,148.0,0.0,27.0,112.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,35.0,24.0,,1.0,,1.0,9.0,0.0,85.0,1.0,0.0,3.0,26.0,5.0,3.0,349.0,2.0
1400000US17031560900,0,1,7,4,74.0,0.0,0.0,49.0,82.0,66.0,0.0,6.0,104.0,1.0,23.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,14.0,,0.0,,0.0,18.0,0.0,61.0,0.0,0.0,5.0,10.0,3.0,0.0,153.0,4.0
1400000US17031561000,0,1,8,5,88.0,0.0,1.0,41.0,90.0,39.0,0.0,5.0,135.0,0.0,20.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,24.0,21.0,,1.0,,1.0,4.0,0.0,54.0,0.0,0.0,3.0,8.0,3.0,1.0,173.0,5.0
1400000US17031561100,0,2,9,3,17.0,0.0,2.0,71.0,204.0,45.0,0.0,2.0,121.0,0.0,16.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,31.0,,0.0,,0.0,7.0,1.0,85.0,0.0,0.0,21.0,5.0,10.0,0.0,148.0,5.0
1400000US17031570100,0,3,43,3,45.0,0.0,2.0,19.0,48.0,26.0,0.0,0.0,31.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,,0.0,,0.0,3.0,0.0,16.0,1.0,0.0,1.0,13.0,1.0,0.0,97.0,3.0
1400000US17031570200,0,3,36,5,103.0,0.0,1.0,70.0,110.0,82.0,1.0,1.0,113.0,1.0,23.0,81.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,56.0,23.0,,0.0,,2.0,4.0,0.0,48.0,2.0,0.0,4.0,28.0,4.0,1.0,454.0,10.0
1400000US17031570300,0,3,28,6,83.0,1.0,4.0,98.0,272.0,128.0,0.0,8.0,236.0,2.0,32.0,75.0,0.0,7.0,0.0,2.0,2.0,7.0,2.0,76.0,44.0,,0.0,,1.0,19.0,0.0,90.0,7.0,0.0,5.0,50.0,8.0,2.0,223.0,26.0
1400000US17031570400,1,3,40,5,49.0,0.0,0.0,75.0,184.0,39.0,0.0,3.0,106.0,1.0,14.0,43.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,46.0,38.0,,1.0,,1.0,9.0,0.0,45.0,2.0,1.0,24.0,24.0,9.0,1.0,168.0,10.0
1400000US17031570500,1,3,28,5,25.0,0.0,1.0,37.0,104.0,67.0,0.0,6.0,111.0,1.0,5.0,45.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,59.0,18.0,,0.0,,0.0,3.0,0.0,26.0,0.0,0.0,3.0,23.0,3.0,0.0,104.0,8.0
1400000US17031580100,0,5,49,5,57.0,0.0,3.0,62.0,185.0,47.0,0.0,4.0,139.0,0.0,12.0,47.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,48.0,54.0,,0.0,,2.0,16.0,0.0,43.0,0.0,0.0,1.0,26.0,6.0,0.0,156.0,11.0
1400000US17031580200,0,6,55,3,45.0,1.0,2.0,68.0,227.0,56.0,0.0,5.0,127.0,2.0,10.0,32.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,45.0,52.0,,0.0,,0.0,8.0,0.0,68.0,0.0,0.0,3.0,34.0,3.0,0.0,107.0,22.0
1400000US17031580300,0,4,50,2,21.0,1.0,0.0,34.0,83.0,29.0,0.0,1.0,61.0,0.0,6.0,24.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,21.0,18.0,,0.0,,0.0,6.0,0.0,32.0,0.0,0.0,1.0,9.0,1.0,0.0,46.0,14.0
1400000US17031580400,0,4,52,3,86.0,0.0,3.0,101.0,281.0,101.0,0.0,7.0,209.0,4.0,23.0,77.0,0.0,4.0,0.0,4.0,0.0,1.0,4.0,95.0,91.0,,0.0,,0.0,16.0,0.0,88.0,5.0,0.0,3.0,85.0,6.0,3.0,239.0,22.0
1400000US17031580501,0,7,54,2,56.0,0.0,5.0,127.0,365.0,85.0,0.0,7.0,201.0,0.0,21.0,70.0,0.0,8.0,0.0,9.0,1.0,3.0,4.0,78.0,99.0,,0.0,,0.0,16.0,0.0,98.0,0.0,0.0,10.0,67.0,9.0,1.0,168.0,28.0
1400000US17031580502,0,4,51,1,83.0,0.0,2.0,59.0,220.0,60.0,0.0,3.0,152.0,3.0,16.0,56.0,0.0,3.0,0.0,7.0,0.0,0.0,6.0,62.0,67.0,,0.0,,0.0,14.0,0.0,71.0,0.0,0.0,9.0,70.0,5.0,1.0,131.0,29.0
1400000US17031580600,0,5,51,3,41.0,0.0,9.0,101.0,297.0,83.0,0.0,9.0,187.0,3.0,11.0,44.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,48.0,82.0,,0.0,,0.0,20.0,0.0,96.0,0.0,0.0,16.0,45.0,6.0,2.0,222.0,39.0
1400000US17031580700,0,4,47,2,55.0,0.0,10.0,102.0,332.0,88.0,0.0,4.0,212.0,1.0,29.0,59.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,77.0,68.0,,0.0,,1.0,16.0,0.0,140.0,0.0,0.0,10.0,46.0,11.0,4.0,144.0,42.0
1400000US17031580800,0,5,49,3,29.0,0.0,2.0,48.0,96.0,36.0,0.0,0.0,76.0,0.0,17.0,57.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,30.0,40.0,,0.0,,0.0,7.0,0.0,56.0,26.0,0.0,4.0,32.0,4.0,0.0,116.0,9.0
1400000US17031590500,1,7,48,7,31.0,0.0,1.0,46.0,135.0,41.0,0.0,2.0,128.0,0.0,16.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.0,30.0,,0.0,,0.0,6.0,0.0,41.0,0.0,0.0,6.0,43.0,5.0,0.0,269.0,8.0
1400000US17031590600,1,6,45,6,13.0,0.0,1.0,86.0,119.0,56.0,0.0,2.0,120.0,0.0,15.0,33.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,35.0,47.0,,1.0,,0.0,3.0,0.0,52.0,1.0,0.0,3.0,23.0,3.0,0.0,135.0,10.0
1400000US17031590700,1,8,41,9,74.0,0.0,4.0,67.0,132.0,64.0,1.0,2.0,137.0,1.0,16.0,36.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,56.0,43.0,,0.0,,0.0,11.0,0.0,66.0,0.0,0.0,2.0,19.0,5.0,1.0,162.0,15.0
1400000US17031600400,4,8,44,14,51.0,0.0,3.0,48.0,104.0,36.0,0.0,3.0,98.0,0.0,12.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,14.0,,0.0,,0.0,3.0,0.0,34.0,0.0,0.0,1.0,22.0,3.0,1.0,138.0,8.0
1400000US17031600600,4,6,45,11,50.0,0.0,2.0,40.0,101.0,48.0,0.0,2.0,119.0,0.0,10.0,31.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,30.0,14.0,,0.0,,0.0,4.0,0.0,60.0,1.0,0.0,2.0,19.0,5.0,0.0,93.0,5.0
1400000US17031600700,2,7,45,9,32.0,0.0,4.0,45.0,139.0,75.0,0.0,1.0,106.0,0.0,18.0,32.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,15.0,,0.0,,0.0,5.0,0.0,32.0,3.0,0.0,0.0,22.0,0.0,1.0,96.0,7.0
1400000US17031600900,3,9,46,12,38.0,0.0,2.0,100.0,198.0,78.0,0.0,6.0,152.0,1.0,27.0,45.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,34.0,22.0,,1.0,,0.0,7.0,0.0,101.0,0.0,0.0,7.0,15.0,6.0,0.0,197.0,19.0
1400000US17031610300,0,6,44,4,839.0,0.0,7.0,226.0,536.0,73.0,1.0,11.0,273.0,3.0,47.0,128.0,0.0,12.0,0.0,15.0,3.0,0.0,4.0,71.0,102.0,,0.0,,0.0,35.0,0.0,180.0,5.0,0.0,14.0,93.0,10.0,7.0,602.0,64.0
1400000US17031610400,0,7,50,5,49.0,0.0,2.0,75.0,166.0,41.0,0.0,5.0,77.0,0.0,13.0,23.0,0.0,7.0,0.0,6.0,0.0,1.0,2.0,16.0,61.0,,0.0,,0.0,13.0,0.0,62.0,2.0,0.0,7.0,21.0,7.0,1.0,134.0,19.0
1400000US17031610800,3,7,49,10,12.0,0.0,1.0,42.0,65.0,20.0,0.0,5.0,52.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,14.0,,0.0,,0.0,5.0,0.0,39.0,0.0,0.0,2.0,14.0,2.0,0.0,99.0,5.0
1400000US17031611000,2,7,42,9,39.0,0.0,4.0,44.0,151.0,42.0,0.0,3.0,65.0,0.0,12.0,21.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,19.0,31.0,,0.0,,0.0,12.0,0.0,66.0,0.0,0.0,2.0,26.0,1.0,0.0,84.0,31.0
1400000US17031611100,2,6,46,8,11.0,0.0,4.0,76.0,260.0,67.0,1.0,2.0,133.0,0.0,12.0,18.0,2.0,4.0,0.0,9.0,0.0,1.0,0.0,37.0,103.0,,0.0,,0.0,8.0,0.0,84.0,1.0,1.0,5.0,25.0,9.0,1.0,125.0,30.0
1400000US17031611200,2,5,50,7,43.0,0.0,2.0,206.0,420.0,64.0,0.0,7.0,135.0,4.0,33.0,60.0,1.0,8.0,0.0,20.0,2.0,1.0,3.0,46.0,121.0,,0.0,,1.0,10.0,0.0,129.0,16.0,0.0,18.0,79.0,13.0,2.0,223.0,49.0
1400000US17031611300,2,6,50,8,56.0,0.0,7.0,152.0,375.0,79.0,0.0,13.0,168.0,0.0,27.0,65.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,57.0,118.0,,1.0,,1.0,22.0,1.0,108.0,6.0,0.0,15.0,101.0,10.0,0.0,265.0,28.0
1400000US17031611400,1,5,55,7,31.0,0.0,5.0,93.0,271.0,37.0,0.0,8.0,135.0,3.0,18.0,33.0,0.0,8.0,0.0,8.0,2.0,1.0,1.0,48.0,67.0,,0.0,,0.0,21.0,0.0,88.0,0.0,0.0,7.0,44.0,13.0,2.0,116.0,31.0
1400000US17031611500,0,5,57,6,34.0,0.0,5.0,104.0,239.0,53.0,0.0,8.0,160.0,2.0,23.0,53.0,0.0,1.0,0.0,15.0,6.0,2.0,2.0,53.0,82.0,,1.0,,2.0,14.0,0.0,88.0,1.0,1.0,10.0,60.0,9.0,1.0,266.0,38.0
1400000US17031611600,1,5,57,6,11.0,0.0,6.0,54.0,198.0,85.0,0.0,3.0,119.0,1.0,16.0,23.0,0.0,6.0,0.0,5.0,3.0,0.0,1.0,43.0,66.0,,0.0,,0.0,9.0,0.0,59.0,0.0,0.0,3.0,48.0,6.0,0.0,132.0,31.0
1400000US17031611700,1,5,52,8,17.0,0.0,4.0,102.0,278.0,78.0,0.0,7.0,145.0,1.0,44.0,25.0,0.0,11.0,0.0,5.0,4.0,2.0,0.0,47.0,143.0,,0.0,,1.0,22.0,0.0,89.0,2.0,0.0,5.0,42.0,5.0,1.0,152.0,53.0
1400000US17031611800,2,4,50,10,15.0,0.0,10.0,176.0,353.0,66.0,0.0,6.0,154.0,2.0,29.0,45.0,1.0,6.0,0.0,15.0,0.0,2.0,1.0,56.0,109.0,,1.0,,1.0,12.0,0.0,144.0,1.0,0.0,6.0,85.0,6.0,1.0,231.0,42.0
1400000US17031611900,2,5,51,11,24.0,0.0,7.0,130.0,414.0,84.0,0.0,4.0,165.0,0.0,16.0,43.0,2.0,11.0,0.0,16.0,1.0,2.0,0.0,49.0,161.0,,0.0,,0.0,16.0,0.0,148.0,0.0,0.0,8.0,72.0,2.0,0.0,198.0,73.0
1400000US17031612000,2,5,49,10,1.0,0.0,3.0,85.0,283.0,58.0,0.0,6.0,127.0,0.0,24.0,28.0,0.0,9.0,0.0,11.0,0.0,0.0,1.0,44.0,104.0,,0.0,,0.0,15.0,0.0,96.0,0.0,0.0,7.0,37.0,2.0,0.0,133.0,51.0
1400000US17031612100,2,6,45,11,8.0,0.0,6.0,86.0,292.0,42.0,0.0,6.0,123.0,0.0,15.0,35.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,30.0,37.0,,0.0,,0.0,11.0,0.0,93.0,0.0,0.0,2.0,35.0,3.0,2.0,124.0,35.0
1400000US17031620100,1,4,42,5,43.0,0.0,3.0,91.0,209.0,128.0,0.0,6.0,189.0,1.0,37.0,115.0,1.0,3.0,0.0,1.0,1.0,3.0,4.0,76.0,39.0,,0.0,,0.0,14.0,0.0,101.0,0.0,0.0,16.0,73.0,7.0,3.0,550.0,10.0
1400000US17031620200,1,3,30,5,117.0,0.0,1.0,40.0,88.0,76.0,0.0,1.0,80.0,0.0,16.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,16.0,,0.0,,0.0,6.0,0.0,52.0,0.0,0.0,0.0,24.0,0.0,1.0,109.0,16.0
1400000US17031620300,1,3,27,5,52.0,0.0,7.0,75.0,212.0,160.0,0.0,4.0,216.0,1.0,36.0,90.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,69.0,44.0,,0.0,,1.0,19.0,0.0,108.0,1.0,0.0,9.0,64.0,10.0,0.0,257.0,18.0
1400000US17031620400,1,3,43,4,22.0,0.0,2.0,65.0,168.0,120.0,0.0,4.0,217.0,0.0,21.0,85.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,72.0,38.0,,0.0,,2.0,12.0,0.0,81.0,0.0,0.0,9.0,57.0,4.0,1.0,132.0,22.0
1400000US17031630100,2,5,54,4,19.0,0.0,1.0,79.0,146.0,26.0,1.0,0.0,99.0,2.0,13.0,33.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,27.0,43.0,,0.0,,0.0,2.0,0.0,38.0,1.0,0.0,12.0,38.0,2.0,0.0,201.0,33.0
1400000US17031630200,1,6,57,3,46.0,0.0,3.0,45.0,128.0,50.0,0.0,3.0,87.0,0.0,12.0,23.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,21.0,26.0,,0.0,,0.0,4.0,0.0,39.0,0.0,0.0,2.0,30.0,6.0,0.0,294.0,13.0
1400000US17031630300,1,4,49,2,80.0,0.0,4.0,144.0,364.0,107.0,2.0,7.0,225.0,1.0,34.0,62.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,90.0,100.0,,0.0,,1.0,24.0,0.0,95.0,0.0,0.0,11.0,86.0,9.0,1.0,444.0,54.0
1400000US17031630400,1,5,58,3,60.0,1.0,4.0,58.0,286.0,129.0,0.0,5.0,201.0,2.0,13.0,57.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,77.0,74.0,,0.0,,0.0,15.0,0.0,88.0,0.0,0.0,8.0,69.0,11.0,2.0,156.0,34.0
1400000US17031630500,2,6,56,3,43.0,0.0,4.0,131.0,268.0,105.0,0.0,9.0,206.0,3.0,24.0,67.0,0.0,8.0,0.0,5.0,2.0,0.0,1.0,64.0,65.0,,0.0,,0.0,26.0,0.0,124.0,0.0,0.0,11.0,58.0,6.0,0.0,175.0,38.0
1400000US17031630800,1,6,54,2,60.0,0.0,4.0,123.0,317.0,104.0,1.0,10.0,201.0,1.0,28.0,84.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,97.0,60.0,,0.0,,2.0,24.0,0.0,112.0,9.0,0.0,17.0,83.0,9.0,1.0,246.0,30.0
1400000US17031630900,1,4,48,1,32.0,0.0,4.0,105.0,248.0,80.0,0.0,5.0,186.0,0.0,31.0,72.0,0.0,5.0,0.0,9.0,2.0,1.0,2.0,68.0,44.0,,0.0,,1.0,28.0,0.0,86.0,0.0,0.0,7.0,73.0,9.0,2.0,190.0,18.0
1400000US17031640100,1,3,23,6,22.0,0.0,0.0,24.0,67.0,10.0,0.0,0.0,90.0,0.0,13.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,5.0,,0.0,,0.0,2.0,0.0,23.0,0.0,0.0,0.0,21.0,4.0,0.0,201.0,1.0
1400000US17031640300,0,2,9,3,56.0,0.0,3.0,75.0,217.0,87.0,0.0,3.0,196.0,1.0,25.0,111.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,44.0,39.0,,0.0,,1.0,22.0,0.0,137.0,0.0,0.0,7.0,22.0,9.0,2.0,213.0,13.0
1400000US17031640400,0,1,7,3,100.0,0.0,3.0,26.0,80.0,40.0,0.0,2.0,65.0,0.0,12.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,,0.0,,0.0,15.0,0.0,45.0,0.0,0.0,0.0,10.0,2.0,0.0,110.0,1.0
1400000US17031640500,0,1,7,2,20.0,0.0,0.0,41.0,88.0,38.0,0.0,3.0,83.0,0.0,9.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,9.0,,0.0,,0.0,5.0,0.0,52.0,0.0,0.0,5.0,7.0,3.0,0.0,102.0,2.0
1400000US17031640600,0,2,9,2,74.0,0.0,2.0,55.0,154.0,60.0,1.0,5.0,126.0,1.0,18.0,72.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,44.0,24.0,,0.0,,1.0,13.0,0.0,69.0,0.0,0.0,2.0,18.0,3.0,2.0,140.0,9.0
1400000US17031640700,0,2,14,4,47.0,0.0,1.0,48.0,107.0,55.0,0.0,7.0,120.0,0.0,11.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,22.0,,0.0,,0.0,11.0,0.0,65.0,0.0,0.0,5.0,8.0,6.0,1.0,133.0,5.0
1400000US17031640800,1,3,18,5,14.0,0.0,1.0,30.0,68.0,41.0,0.0,0.0,58.0,0.0,8.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,9.0,,0.0,,0.0,6.0,0.0,27.0,0.0,0.0,1.0,14.0,3.0,1.0,90.0,3.0
1400000US17031650100,1,3,37,3,39.0,0.0,4.0,85.0,219.0,88.0,1.0,6.0,161.0,0.0,12.0,60.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,68.0,58.0,,0.0,,2.0,9.0,0.0,64.0,0.0,2.0,12.0,40.0,5.0,2.0,170.0,15.0
1400000US17031650200,1,3,29,5,84.0,0.0,8.0,99.0,284.0,169.0,0.0,5.0,285.0,3.0,20.0,117.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,90.0,52.0,,0.0,,0.0,26.0,0.0,139.0,0.0,1.0,3.0,67.0,6.0,0.0,251.0,15.0
1400000US17031650301,1,3,23,4,87.0,0.0,6.0,72.0,210.0,125.0,1.0,7.0,215.0,1.0,21.0,90.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,63.0,27.0,,0.0,,0.0,22.0,0.0,106.0,0.0,0.0,3.0,54.0,5.0,1.0,233.0,17.0
1400000US17031650302,1,3,32,2,35.0,0.0,5.0,74.0,177.0,99.0,0.0,5.0,195.0,0.0,29.0,79.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,68.0,36.0,,0.0,,0.0,22.0,0.0,94.0,0.0,0.0,9.0,43.0,2.0,1.0,225.0,18.0
1400000US17031650400,1,5,30,3,31.0,0.0,4.0,83.0,196.0,112.0,0.0,3.0,227.0,1.0,30.0,64.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,89.0,24.0,,0.0,,1.0,14.0,0.0,97.0,0.0,0.0,2.0,73.0,8.0,1.0,202.0,13.0
1400000US17031650500,1,4,20,3,122.0,0.0,3.0,119.0,268.0,84.0,0.0,7.0,208.0,3.0,44.0,137.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,74.0,25.0,,1.0,,0.0,23.0,0.0,99.0,0.0,0.0,10.0,69.0,5.0,2.0,1501.0,8.0
1400000US17031660301,2,4,50,2,38.0,0.0,5.0,85.0,211.0,43.0,0.0,5.0,120.0,1.0,27.0,44.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,45.0,47.0,,0.0,,0.0,10.0,0.0,98.0,4.0,0.0,6.0,71.0,4.0,0.0,181.0,14.0
1400000US17031660302,2,4,50,3,58.0,0.0,8.0,133.0,345.0,94.0,1.0,7.0,218.0,0.0,34.0,87.0,0.0,10.0,0.0,7.0,0.0,0.0,1.0,117.0,70.0,,1.0,,1.0,22.0,0.0,139.0,8.0,0.0,11.0,100.0,6.0,1.0,281.0,33.0
1400000US17031660400,1,4,44,1,56.0,0.0,4.0,116.0,275.0,104.0,1.0,5.0,224.0,2.0,23.0,79.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,77.0,54.0,,0.0,,0.0,13.0,0.0,111.0,0.0,0.0,3.0,48.0,7.0,2.0,214.0,24.0
1400000US17031660500,1,4,40,2,35.0,0.0,5.0,172.0,296.0,123.0,1.0,10.0,275.0,1.0,50.0,95.0,0.0,4.0,0.0,5.0,0.0,1.0,4.0,82.0,91.0,,2.0,,1.0,45.0,0.0,128.0,1.0,0.0,12.0,69.0,11.0,0.0,370.0,26.0
1400000US17031660600,2,4,47,3,59.0,0.0,8.0,340.0,932.0,242.0,0.0,20.0,417.0,2.0,70.0,202.0,17.0,14.0,0.0,32.0,2.0,5.0,0.0,132.0,296.0,,0.0,,0.0,34.0,0.0,314.0,2.0,0.0,32.0,226.0,9.0,1.0,646.0,101.0
1400000US17031660700,2,4,43,5,33.0,0.0,7.0,198.0,471.0,87.0,0.0,7.0,206.0,2.0,44.0,72.0,9.0,13.0,0.0,11.0,1.0,1.0,2.0,76.0,177.0,,1.0,,0.0,17.0,0.0,151.0,0.0,0.0,15.0,78.0,6.0,0.0,287.0,60.0
1400000US17031660800,2,4,43,3,33.0,0.0,4.0,245.0,636.0,223.0,0.0,19.0,378.0,2.0,47.0,116.0,1.0,5.0,0.0,11.0,2.0,2.0,1.0,159.0,99.0,,0.0,,2.0,30.0,0.0,184.0,0.0,0.0,12.0,112.0,12.0,0.0,478.0,44.0
1400000US17031660900,1,4,40,2,39.0,0.0,7.0,380.0,1025.0,296.0,0.0,24.0,488.0,7.0,69.0,137.0,5.0,8.0,0.0,20.0,3.0,4.0,3.0,118.0,172.0,,1.0,,3.0,38.0,0.0,299.0,0.0,0.0,32.0,174.0,20.0,4.0,534.0,72.0
